-1	uma dica pra vida: nunca comprem notebook da dell e nem paguem garantia estendida
-1	acho que na próxima vez que for comprar um notebook eu cruzo a fronteira,mas não compro mais com a dell. que bagunça
-1	nunca comprem notebook na loja
-1	a dell me deu 1 ano de garantia grátis em cd por ter comprado um notebook , que não tem drive de cd
-1	jamais comprem notebook da fulano fulano fulano porque as máquinas estragam em menos de 1 ano e eles não consertam! #dell #lixo
-1	vejam os meus comentários a respeito da dell no reclame aqui.e vejam o que é a dell de verdade
-1	tentando recuperar meu notebook com a fulano mas ta difícil. fulano -
-1	dá uma olhada nessa reclamação contra dell computadores do brasil no fulano -
-1	como se eu fosse comprar mais alguma coisa na dell depois dessa putaria com o meu notebook
-1	você atualiza o notebook da dell para o windows 10, a tela do notebook morre, você liga para a dell e mandam você ligar para a microsoft
-1	juntando isso aos preços atuais da dell,acho que vou ficar o resto da vida com esse notebook ,porque olha
-1	fulano fulano eu fiz backup e clean install no notebook novo da minha mãe. já veio ruim de fábrica cheio daqueles programas da dell
-1	reclame aqui - dell computadores do brasil - garantia de notebook , já e a quarta vez meu deus
-1	fulano eita mano... notebook da dell é foda velho, você é um felizardo hahhaha joga na mega-sena logo kkkk
-1	aparentemente meu notebook dell é um dos poucos que simplesmente não funcionam con o microsoft wireless display adapter
-1	fui levar meu notebook pro correios agora só esperar a dell arrumar e mandar ele bom ... e sinto que vai demorar!
-1	reclame aqui - dell computadores do brasil - garantia de notebook ,já e a quarta vez meu deus
-1	olho um notebook na dell, em uma semana tava 2700, na outra 2900, hoje ta só 3400 reais
-1	to a 1 hora com a dell no telefone espero que resolva o problema do meu notebook ngm merece comprar e uma semana dps estragar
-1	esse notebook da dell nem presta essa porra ta com problema de junta!
-1	dá uma olhada nessa reclamação contra dell computadores do brasil no fulano
-1	fulano vejam bem, eu não perdoo a dell por estar com um notebook estragado. imagina se eu vou perdoar vocês por estragarem a netflix
-1	dá uma olhada nessa reclamação que eu fiz contra dell computadores do brasil no fulano
-1	depois de 56 (!) minutos com o suporte telefônico da dell, terei que enviar o notebook para a assistência
-1	fulano fulano fulano inspiron 15 5547 defeito ! vejam o video !!! cuidado!
-1	meu notebook ta muito lento to me sentindo enganado pela dell porque me fizeram uma propaganda enorme dessa coisa
-1	dell ajuda por isso não indico a ninguém comprar um dell. estou com notebook encalhado???? fica a dica, dell ajuda fulano
-1	vou conversar amanhã com o cara da dell pra ver se o tecnico vai vir aqui em casa tentar arrumar o problema do notebook
-1	dá uma olhada nessa reclamação contra dell computadores do brasil no fulano
-1	td o que eu queria era o meu notebook sério nunca te pedi nada dell
-1	sério dell,eu tenho que decorar a quantidade de apitos que o retardado do meu notebook da?
-1	agradeço quem quiser me dar um notebook novo mas dessa vez não quero dell,péssimo atendimento pós venda e a bateria uma bosta
-1	vou instalar o windows 10 no notebook da minha mãe mas vou deixar ele formatar. eu quero matar esses programinhas da dell que vêm junto
-1	a dell ta conseguindo meu ódio com esse notebook ,tenho um problema atrás do outro com esse modelo de notebook
-1	fulano deixo aqui a minha insatisfação com a dell e com o técnico que fez atendimento na garantia de meu notebook
-1	fulano fulano amigos estou com o segundo notebook defeituoso vendido pela dell a mais de 10 dias tentando contato e sou enrolado
-1	frustado com o atendimento da dell. notebook com 3 semanas deu problema no carregador. suporte ficou de me enviar um novo... fulano
-1	dell diagnostic hard drive error code ..  :'( tentando resolver um problema,eu achei outro .. notebook e eu super 'alinhados'  :-/
-1	linha de pc's / not's dell vostro não presta,haja paciência pra instalar os drivers  =x
-1	paguei 2800 em um notebook dell que só durou um ano e meio
-1	problemas com eletrônicos só aparecem depois que acaba a garantia,incrível! #dell #notebook
-1	serio que vocês nunca precisem desmontar um notebook da dell,acabou de desmontar o meu aqui e posso disse que foi foda!
-1	reclame aqui - dell computadores do brasil - dell inspiron 14 sem solução de problemas
-1	primeiro susto - resolvido - dell: o notebook está carregado, mas não liga
-1	meu notebook dá dando umas travada monstruosa. mas não consigo atualizar os hardwares pelo site da dell,sos
-1	fulano hara desculpe incomoda-lo... tenho um notebook dell e após atualizar para windows 10 ele simplesmente não liga!! modelo inspiron 14z
-1	cara,as baterias dos notebook da dell não presta,já tive dois,e os dois são ruins
-1	dá uma olhada nessa reclamação contra dell computadores do brasil no fulano
-1	e esse rápido acesso da dell que tu desinstala do notebook e quando vê já ta lá instalado de novo
-1	a fulano me vendeu um notebook com defeito. a troca deve estar vindo da china. a pé. já são quase 30 dias. e aí? fulano
-1	to iradoo!
-1	preciso do meu notebook funcionando fulano
-1	por que notebook da dell e tão ruim?
-1	reclamação contra dell fulano
-1	fulano fulano gente vocês nunca viram comercial da dell não ultrabook é um notebook super lixo odiei
-1	reclame aqui - dell computadores do brasil - dell erra na entrega e não cumpre prazo
-1	getting #spam from fulano but its notebook in english,so i cant read it. está procurando acessórios básicos? #wtf #dellspam
-1	uma dor de cabeça chamada fulano #putodavida #revotado #serviçopéssimo #reclamação fulano
-1	nada pior que acordar ligar o notebook e descobrir que queimou a placa wifi #dell fulano
-1	resoluções para a vida: nunca comprar notebook dell ou celular samsung
-1	descaso total da fulano fulano fulano comigo. paguei o notebook a vista! e ainda solicitei assistência residencial. nunca vieram
-1	caraca o meu notebook tá dando trabalho para o tecnico. isso porque é dell
-1	tenho que mandar outro email pra dell porque meu notebook ta com problema no lcd de novo que inferno
-1	eu simplesmente não encontro no site da dell como faço pra solicitar o suporte deles,porque meu notebook tá com problema numa das portas usb dele
-1	fulano a atualização do meu windows 8 para o 10 (originais) novamente danificou meu note. quem pagará o reparo de r$ 700 da dell?
-1	reiniciando teu cu notebook dell filho da puta!
-1	continuo na batalha: fulano,esteja certa de que não desistirei até acordo satisfatório ou a justiça ser feita!
-1	me lembrem de nunca comprar notebook da dell
-1	comprei meu notebook da dell fez 1 ano e já tá um lixo eu quero meus direitos
-1	e esse notebook dell xps 13 que é tipo um macbook com windows ein
-1	me dá vontade de chorar quando eu percebo que o note. novinho que eu comprei da fulano esta com problemas desde a 2ª sem. e eles n fazem nada
-1	e eeeu papapapará gostava tanto de você... dell computadores do brasil no fulano -
-1	dá uma olhada nessa reclamação que eu fiz contra dell computadores do brasil no fulano
-1	nunca mais vou comprar notebook da #dell novamente
-1	essa novela precisa ter fim! fulano -
-1	to na pira de arrancar este adesivo da dell do notebook,afinal ta colando na minha mão esta merda
-1	esse notebook da dell é uma verdadeira merda
-1	atualizar driver do chipset e bios pra tudo funcionar!! bosta de dell!! vou comprar um notebook novo e foda-se!
-1	meu notebook era tao bonitinho quando chegou..agora ta uma desgraça pra remover todos esses virus. quase mandando pra dell
-1	alo dell vamo cooperar que esse notebook nao tem nem 1 ano pra dar problema me ajuda
-1	meu notebook da dell, chegou a uma semana aqui em casa. notebook novo,vindo da loja e já ta dando defeito... o marca bosta essa dell
-1	o meu notebook da dell mal chegou e eu já tô quase arrependido da compra... pelas reclamações que vi ele só vai me dar dor de cabeça
-1	porque os notebook da dell com intel i5 é tão caro? ai que injusto,o i7 então nem se fala
-1	comprei uma bateria nova pro meu pc, porque não to afim de comprar notebook novo. mas esse site da dell é insuportável!
-1	seus notebook é uma bosta fulano
-1	como se não bastasse meu celular estar estragado estragou o notebook também
-1	já está bom de "zica" tecnológica: dell c placa mãe em curto",acer c processador queimado,notebook novo travado pra w7,2 pendrives queimados
